height,weight,age,gender,activity_level,fitness_level,goal,muscle_mass,body_fat_percentage,body_fat_mass,water,protein_intake,minerals,bmi,calories,protein,carbs,fat
1.658,50.4,50,Female,2,2,lose_fat,23.88,37.61,18.96,21.2,5.75,2.27,18.34,1100,70.6,123.2,36.1
1.871,72.1,53,Male,2,1,gain_muscle,31.63,9.95,7.17,45.36,12.4,2.88,20.59,2427,132.7,283.0,84.9
1.465,57.5,16,Female,2,2,maintain,25.42,33.68,19.36,26.86,6.94,2.6,26.8,1687,92.6,218.2,49.3
1.809,59.8,54,Male,3,1,gain_muscle,29.2,14.0,8.38,37.33,10.67,2.76,18.27,2436,110.6,320.0,79.3
1.709,67.6,27,Male,2,2,maintain,32.68,18.04,12.19,41.11,10.31,3.23,23.12,2188,110.2,256.6,80.1
1.575,59.8,18,Female,1,1,lose_fat,29.56,45.0,26.89,23.54,6.57,3.1,24.09,1100,62.5,127.9,37.6
1.632,60.1,55,Female,1,1,gain_muscle,23.39,28.95,17.41,31.14,8.01,3.02,22.58,1613,101.7,182.3,53.0
1.66,69.3,66,Male,4,2,maintain,30.66,18.89,13.09,39.78,12.09,3.53,25.17,2412,121.2,296.2,82.5
1.49,63.1,53,Female,4,3,lose_fat,23.57,31.73,20.03,30.97,7.93,2.91,28.46,1475,101.2,168.6,44.0
1.743,72.9,54,Male,3,1,lose_fat,33.13,23.85,17.39,42.42,11.28,2.96,24.01,1879,109.4,225.4,60.0
1.565,60.9,58,Female,3,2,lose_fat,22.83,28.5,17.35,31.1,8.84,3.05,24.85,1346,106.6,133.8,42.7
1.622,63.5,20,Female,3,2,maintain,31.58,26.05,16.53,36.71,8.83,3.73,24.12,2181,110.0,278.2,69.8
1.717,72.2,54,Female,2,1,lose_fat,34.57,18.0,13.0,42.23,12.13,4.03,24.48,1597,119.3,169.5,49.1
1.796,53.2,37,Male,3,2,lose_fat,24.64,21.68,11.53,29.38,8.01,2.86,16.5,1730,87.1,235.4,48.9
1.785,79.3,34,Male,5,3,maintain,38.64,22.63,17.94,42.58,11.71,3.6,24.88,3269,142.5,441.2,103.8
1.8,86.3,28,Male,3,1,gain_muscle,42.72,16.59,14.32,53.19,13.51,3.5,26.62,3029,143.9,371.0,107.7
1.598,54.0,69,Male,1,1,maintain,25.84,22.06,11.9,31.97,8.77,2.5,21.12,1461,79.0,166.1,53.4
1.689,73.1,38,Male,3,1,lose_fat,38.58,25.1,18.34,39.96,10.09,3.43,25.62,1956,103.4,241.2,64.2
1.732,64.8,22,Male,4,2,maintain,34.42,23.28,15.08,36.51,10.45,3.39,21.59,2803,118.4,392.9,84.2
1.61,46.5,28,Female,3,1,gain_muscle,21.17,29.27,13.61,23.27,6.71,2.3,17.95,1953,79.2,261.0,65.8
1.61,68.7,39,Female,1,1,lose_fat,27.78,28.9,19.86,34.94,10.38,3.61,26.52,1130,99.8,92.5,40.1
1.727,96.4,29,Male,3,2,lose_fat,48.23,31.74,30.59,50.76,12.96,4.7,32.32,2312,137.6,248.0,85.5
1.583,67.4,50,Female,3,2,lose_fat,32.57,37.39,25.19,30.51,8.28,2.79,26.88,1338,96.1,141.4,43.1
1.668,65.6,64,Male,3,3,lose_fat,29.03,22.49,14.75,38.44,9.05,3.55,23.57,1599,127.6,150.6,54.0
1.743,78.4,18,Female,4,2,maintain,37.45,27.27,21.39,39.88,11.28,4.66,25.81,2830,131.9,365.7,93.3
1.802,83.2,53,Male,2,1,lose_fat,39.21,32.18,26.79,42.19,10.64,3.88,25.65,1638,106.4,180.7,54.4
1.797,84.3,17,Male,2,2,lose_fat,36.63,18.67,15.73,50.87,12.81,3.47,26.08,2140,150.0,215.4,75.4
1.732,89.2,44,Male,1,2,lose_fat,45.77,17.46,15.58,55.03,16.12,4.44,29.76,1696,165.3,117.4,62.8
1.8,93.0,44,Male,4,2,gain_muscle,47.78,15.6,14.5,57.93,13.75,4.14,28.7,3423,181.9,402.5,120.6
1.71,87.4,24,Male,3,1,maintain,38.29,11.29,9.86,56.67,16.82,4.34,29.86,2811,133.9,363.2,91.4
1.694,65.1,16,Male,1,1,gain_muscle,32.63,11.26,7.33,42.79,11.31,3.09,22.68,2119,109.5,263.0,69.9
1.562,60.6,58,Female,3,1,maintain,22.47,29.66,17.98,31.66,8.66,3.39,24.83,1806,84.1,236.2,58.3
1.692,66.0,46,Male,1,2,maintain,30.42,24.82,16.39,36.71,8.64,3.09,23.07,1821,107.3,199.9,65.8
1.731,61.1,67,Male,3,3,lose_fat,29.05,20.12,12.28,35.89,8.89,2.59,20.38,1571,121.2,148.2,54.8
1.674,57.8,36,Female,3,2,gain_muscle,28.52,18.0,10.4,34.48,8.95,2.91,20.61,2211,112.3,274.2,73.9
1.737,69.8,41,Male,3,2,lose_fat,34.09,17.05,11.91,41.88,11.93,3.24,23.14,2031,135.0,226.0,65.2
1.712,48.4,32,Male,3,2,maintain,25.36,27.61,13.36,26.58,7.03,2.0,16.5,2146,81.4,295.4,71.0
1.663,52.2,49,Female,2,1,lose_fat,23.7,33.96,17.71,23.89,6.62,2.61,18.86,1100,64.8,129.6,35.8
1.735,76.9,44,Female,1,1,lose_fat,36.92,31.42,24.15,37.08,10.14,4.03,25.53,1254,115.2,96.6,45.2
1.637,44.2,50,Female,2,1,gain_muscle,18.0,29.0,12.82,23.31,6.15,2.2,16.5,1638,82.9,193.9,59.0
1.558,64.7,44,Female,1,1,gain_muscle,27.77,26.69,17.26,34.39,9.77,2.72,26.63,1655,117.1,170.4,56.1
1.58,56.4,64,Female,3,1,gain_muscle,20.57,23.18,13.07,32.06,8.5,2.94,22.59,1797,94.7,217.8,60.8
1.645,83.7,30,Male,3,2,maintain,35.96,22.41,18.77,47.33,12.59,3.91,30.94,2641,157.8,307.4,86.7
1.77,51.7,34,Male,3,1,gain_muscle,24.45,15.8,8.17,30.99,7.26,2.34,16.5,2448,86.1,316.0,93.3
1.619,67.2,27,Female,1,1,gain_muscle,29.43,26.94,18.12,36.22,10.03,2.82,25.66,1819,113.0,208.8,59.1
1.648,75.9,20,Female,1,1,gain_muscle,35.02,37.38,28.37,33.8,10.27,3.24,27.95,2040,121.3,230.5,70.3
1.76,77.2,47,Male,1,2,lose_fat,38.25,23.0,17.76,41.78,10.94,3.49,24.93,1528,127.1,133.6,53.9
1.496,58.3,49,Female,3,1,maintain,22.48,40.43,23.57,25.04,7.08,2.3,26.03,1762,96.1,216.6,56.8
1.797,66.9,26,Male,3,2,lose_fat,36.0,24.12,16.14,37.98,9.23,3.05,20.71,2104,105.6,242.2,79.2
1.543,42.7,26,Female,3,3,lose_fat,18.0,35.69,15.25,20.17,5.46,2.0,17.93,1175,65.8,131.9,42.7
1.655,69.1,52,Male,3,1,gain_muscle,33.78,11.16,7.71,44.59,12.24,2.72,25.22,2419,119.4,292.5,85.7
1.538,64.7,48,Female,1,1,maintain,31.46,23.03,14.9,36.99,8.91,3.06,27.35,1422,105.7,143.6,47.2
1.778,76.9,52,Male,1,1,maintain,37.01,25.2,19.39,41.95,11.68,3.59,24.32,2005,121.5,229.0,67.0
1.941,115.5,69,Male,2,1,lose_fat,51.83,18.53,21.4,70.15,17.85,4.87,30.67,2361,187.1,217.7,82.4
1.886,84.2,49,Male,2,1,lose_fat,44.36,18.42,15.52,49.71,12.34,3.91,23.69,1952,139.1,214.8,59.6
1.826,87.5,52,Male,2,1,lose_fat,43.17,25.85,22.62,44.18,12.41,4.61,26.23,1846,141.8,174.1,64.7
1.699,61.7,41,Female,4,2,maintain,25.46,27.72,17.09,31.91,8.25,2.22,21.36,2263,101.6,292.7,76.2
1.591,42.0,30,Female,1,1,lose_fat,18.0,25.83,10.85,21.15,5.44,2.0,16.59,1100,68.6,133.7,32.3
1.659,63.9,37,Female,3,2,gain_muscle,29.45,22.88,14.63,35.22,10.28,3.18,23.24,2324,130.8,278.1,76.5
1.59,51.9,17,Female,2,1,gain_muscle,24.7,36.42,18.91,24.39,5.67,2.15,20.53,1900,96.3,221.2,70.0
1.75,67.9,20,Male,4,2,gain_muscle,33.73,27.73,18.82,36.18,9.95,3.02,22.16,3162,136.2,403.4,111.5
1.657,73.9,40,Male,1,1,gain_muscle,37.21,23.99,17.72,39.65,11.0,3.16,26.91,2094,137.1,228.9,70.0
1.681,68.6,48,Male,2,1,maintain,36.97,20.04,13.74,41.86,11.12,3.67,24.26,2086,111.0,276.0,59.8
1.764,51.3,62,Male,1,1,maintain,25.37,21.45,11.01,28.47,8.62,2.18,16.5,1590,74.4,200.5,54.5
1.826,86.6,55,Male,3,3,lose_fat,40.1,28.23,24.44,46.19,12.51,3.94,25.96,2107,153.3,234.0,62.0
1.892,81.9,34,Male,1,1,maintain,39.38,24.09,19.74,43.2,12.21,4.54,22.9,2156,117.8,255.6,73.6
1.671,73.6,64,Female,1,1,lose_fat,32.3,32.96,24.26,35.42,9.31,3.44,26.34,1100,97.4,95.5,36.5
1.765,83.4,38,Male,1,1,lose_fat,41.02,14.97,12.49,52.93,13.54,3.34,26.76,1700,144.2,149.4,58.4
1.619,59.5,28,Male,3,3,gain_muscle,26.23,10.04,5.97,38.22,9.26,2.89,22.7,2648,129.9,349.6,81.1
1.607,59.9,42,Female,4,2,lose_fat,26.65,45.0,26.96,24.09,7.02,3.23,23.19,1504,70.6,202.8,45.6
1.555,61.8,24,Female,1,1,maintain,24.63,32.83,20.3,28.55,8.2,2.78,25.58,1597,94.1,194.9,49.0
1.911,72.0,21,Male,5,2,lose_fat,34.53,22.45,16.15,42.2,10.41,3.47,19.7,2934,123.9,371.6,105.8
1.807,69.5,23,Male,4,3,lose_fat,31.83,23.91,16.61,36.26,10.15,3.76,21.26,2404,119.6,309.7,76.3
1.851,77.5,24,Male,3,2,gain_muscle,38.7,17.58,13.63,47.33,12.5,3.91,22.61,3079,166.9,349.5,112.6
1.654,68.3,35,Female,2,1,gain_muscle,33.47,27.35,18.68,35.65,9.42,2.98,24.96,2124,125.2,242.9,72.4
1.608,61.6,47,Female,4,1,maintain,29.16,28.46,17.53,30.98,7.78,2.91,23.81,2113,83.3,287.2,70.1
1.83,75.1,50,Male,4,2,maintain,37.73,16.96,12.73,43.44,12.81,3.69,22.43,2839,127.5,357.5,99.9
1.627,68.3,58,Female,2,1,lose_fat,27.86,28.68,19.58,33.9,9.04,3.94,25.8,1254,89.9,127.5,42.7
1.713,86.2,61,Male,2,1,maintain,35.53,22.04,18.99,46.44,12.79,4.21,29.38,2261,117.9,284.2,72.5
1.676,76.0,51,Female,2,1,lose_fat,30.9,36.93,28.08,34.83,9.22,4.5,27.08,1336,106.9,127.4,44.3
1.559,68.8,66,Female,1,1,maintain,27.5,22.17,15.25,38.73,9.98,3.23,28.31,1418,107.1,144.8,45.6
1.908,98.9,37,Male,3,2,gain_muscle,46.98,15.46,15.28,57.42,15.0,4.8,27.15,3312,201.4,373.0,112.7
1.596,70.0,24,Female,4,3,maintain,30.15,22.83,15.98,39.97,11.75,3.22,27.48,2397,139.9,279.4,80.0
1.644,63.0,23,Female,3,2,lose_fat,24.43,31.65,19.95,32.96,8.75,2.91,23.33,1646,90.6,195.8,55.6
1.582,57.7,56,Female,3,2,lose_fat,27.51,22.7,13.11,31.2,8.33,2.91,23.07,1364,98.3,143.7,44.0
1.673,61.8,28,Female,3,3,lose_fat,29.85,28.52,17.63,32.21,8.41,3.26,22.1,1658,102.5,177.0,60.0
1.849,97.5,62,Male,1,1,maintain,43.82,16.91,16.49,59.71,15.06,5.54,28.53,2188,131.5,235.5,80.0
1.684,77.5,68,Male,1,2,gain_muscle,37.28,13.4,10.39,49.8,12.46,3.91,27.32,2069,150.2,223.7,63.7
1.667,81.3,41,Male,3,1,maintain,41.72,21.96,17.85,45.76,12.28,4.54,29.24,2567,121.0,337.4,81.5
1.777,71.3,47,Male,2,2,maintain,30.55,17.14,12.22,43.33,11.9,2.94,22.57,2152,107.6,254.7,78.1
1.659,92.7,29,Male,1,1,lose_fat,39.46,23.01,21.33,48.86,14.1,4.71,33.69,1699,148.5,146.4,57.7
1.712,64.7,58,Female,2,2,lose_fat,28.83,34.55,22.34,30.84,8.3,2.47,22.08,1180,95.3,111.3,39.3
1.744,69.4,41,Male,2,2,lose_fat,32.31,21.7,15.07,39.66,10.18,3.08,22.84,1681,122.1,157.5,62.5
1.569,64.5,65,Female,4,2,gain_muscle,25.29,27.68,17.85,33.93,9.92,2.48,26.19,2255,137.6,267.8,70.4
1.539,61.3,56,Female,5,3,maintain,26.63,22.15,13.57,35.36,9.32,3.04,25.88,2153,115.1,268.1,68.9
1.801,69.7,40,Male,1,1,gain_muscle,34.6,20.77,14.48,39.99,10.18,3.5,21.49,2036,119.7,240.6,66.1
1.792,90.4,34,Male,3,2,gain_muscle,40.42,22.84,20.66,52.14,14.36,4.71,28.16,3149,178.7,374.1,104.2
1.616,65.1,62,Female,3,1,lose_fat,30.67,34.03,22.16,30.09,8.79,3.01,24.94,1271,81.4,149.5,38.6
1.635,67.4,39,Female,1,1,maintain,26.05,25.9,17.45,37.66,9.01,2.79,25.2,1603,88.1,182.6,57.8
1.797,81.4,35,Male,4,3,lose_fat,38.74,26.39,21.47,46.38,12.03,4.57,25.21,2494,154.7,281.2,83.4
1.662,48.9,37,Male,3,2,maintain,21.0,17.74,8.67,30.14,9.08,2.31,17.69,2062,78.8,299.0,61.2
1.544,48.4,62,Female,2,1,lose_fat,22.93,37.76,18.28,22.21,6.18,2.32,20.29,1100,55.4,136.8,36.8
1.762,74.9,46,Male,5,3,lose_fat,34.13,18.62,13.94,44.49,11.21,3.03,24.11,2615,149.8,307.8,87.2
1.806,79.8,63,Male,3,3,maintain,40.29,17.23,13.75,45.67,11.56,3.12,24.47,2506,154.3,305.5,74.1
1.955,83.6,42,Male,5,3,lose_fat,35.39,17.03,14.24,50.8,14.6,3.89,21.87,3055,165.8,380.2,96.8
1.567,66.2,23,Female,2,1,maintain,29.82,28.36,18.78,34.21,8.24,3.11,26.98,1874,101.5,219.2,65.7
1.679,70.9,35,Male,5,3,gain_muscle,36.11,18.45,13.08,41.23,10.58,3.13,25.14,3347,166.2,405.0,118.0
1.705,66.3,65,Female,5,3,gain_muscle,27.69,24.42,16.2,36.69,9.82,3.11,22.81,2748,138.3,338.1,93.6
1.582,65.7,38,Female,3,2,lose_fat,30.44,27.02,17.76,35.56,9.93,2.36,26.26,1555,116.0,162.5,49.0
1.67,64.1,43,Female,3,3,lose_fat,26.49,35.97,23.07,28.82,8.41,3.25,22.98,1451,93.7,153.9,51.2
1.778,65.9,62,Male,2,1,gain_muscle,29.5,16.66,10.98,40.61,9.97,3.73,20.84,2160,111.6,268.6,71.0
1.765,77.7,29,Male,5,3,gain_muscle,40.04,12.07,9.37,50.94,14.0,3.2,24.94,3670,168.9,459.0,128.7
1.561,53.5,20,Female,4,2,gain_muscle,22.6,27.64,14.78,28.3,6.93,2.23,21.93,2391,112.6,308.5,78.5
1.664,59.5,43,Female,5,2,gain_muscle,23.91,25.04,14.9,34.38,8.5,2.81,21.47,2596,110.5,362.1,78.4
1.512,58.2,59,Female,2,1,lose_fat,27.31,35.84,20.85,26.05,7.21,2.33,25.44,1100,74.0,104.9,42.7
1.827,63.4,67,Male,3,1,lose_fat,32.41,16.93,10.74,39.82,10.79,2.34,19.01,1838,101.7,208.0,66.6
1.654,65.9,53,Male,1,1,lose_fat,27.3,25.99,17.12,35.93,9.53,2.48,24.08,1149,84.8,124.2,34.8
1.59,46.1,42,Female,1,1,gain_muscle,20.7,19.35,8.93,27.88,7.35,2.23,18.25,1472,80.5,176.6,49.3
1.674,65.3,61,Male,4,3,lose_fat,33.93,16.21,10.59,37.29,9.52,3.13,23.32,1995,131.9,223.3,63.8
1.817,82.9,28,Male,4,3,lose_fat,35.32,24.97,20.69,43.21,12.25,4.61,25.11,2572,148.9,284.8,93.0
1.779,59.4,52,Male,2,1,lose_fat,26.21,28.33,16.83,30.75,8.34,3.2,18.78,1373,85.2,155.4,45.6
1.615,75.1,47,Female,1,1,lose_fat,30.99,29.2,21.94,39.24,10.49,3.87,28.81,1135,111.9,83.2,39.4
1.751,90.5,53,Male,5,1,lose_fat,43.61,25.79,23.34,46.94,12.66,3.61,29.51,2706,132.1,332.9,94.0
1.725,66.7,52,Male,2,1,gain_muscle,33.32,10.8,7.2,41.21,11.68,3.41,22.4,2264,126.5,297.3,63.2
1.842,81.9,62,Male,3,2,maintain,41.05,12.16,9.96,52.37,13.27,3.66,24.14,2568,137.4,315.8,83.9
1.724,89.2,46,Female,2,2,maintain,40.59,33.28,29.67,43.98,11.62,4.86,29.99,2199,150.3,244.2,69.0
1.732,67.0,51,Female,2,1,gain_muscle,30.66,34.71,23.26,31.95,8.5,3.19,22.35,2048,114.3,244.2,68.2
1.802,61.0,42,Male,1,1,gain_muscle,30.2,12.27,7.49,40.07,9.72,3.37,18.78,1974,114.7,231.9,65.3
1.629,72.5,65,Female,3,2,gain_muscle,27.53,25.02,18.14,40.16,11.89,3.26,27.33,2178,150.0,223.3,76.1
1.786,62.7,58,Male,2,1,lose_fat,30.73,25.64,16.08,33.25,8.88,2.25,19.66,1454,92.9,162.8,47.9
1.616,66.4,57,Male,3,3,gain_muscle,27.64,12.82,8.52,41.68,11.17,3.38,25.46,2482,144.7,292.0,81.7
1.767,82.4,29,Male,3,2,gain_muscle,43.95,17.31,14.27,49.32,13.25,3.19,26.41,3009,160.6,331.6,115.6
1.679,67.3,50,Female,1,3,maintain,32.36,28.65,19.29,35.66,8.85,2.86,23.87,1647,116.3,168.6,56.4
1.645,70.2,43,Female,2,1,gain_muscle,27.08,22.67,15.92,39.46,11.25,2.98,25.96,2051,124.8,231.6,69.5
1.759,75.5,33,Female,3,3,lose_fat,33.27,37.82,28.56,34.75,9.64,2.92,24.4,1806,118.9,212.7,53.3
1.568,61.8,45,Female,2,2,maintain,30.03,21.41,13.22,34.62,9.16,3.28,25.11,1643,113.2,181.0,51.8
1.601,69.3,65,Female,2,2,maintain,32.42,32.99,22.85,33.76,9.82,2.9,27.01,1646,108.6,172.8,57.8
1.683,62.4,57,Male,2,1,gain_muscle,28.19,19.29,12.04,33.89,10.37,3.0,22.04,2094,104.2,271.7,65.6
1.575,42.0,61,Female,2,2,maintain,20.1,27.48,11.54,20.99,6.0,2.0,16.92,1324,72.0,162.0,43.1
1.534,49.2,50,Female,1,1,lose_fat,20.87,28.92,14.22,24.51,6.79,2.17,20.91,1100,65.8,131.6,34.5
1.612,52.8,54,Female,2,2,gain_muscle,23.03,29.71,15.7,26.24,6.62,2.4,20.33,1803,109.1,208.0,59.4
1.659,69.1,43,Female,3,2,maintain,31.78,33.03,22.82,34.31,8.53,3.45,25.09,2092,112.6,251.6,70.6
1.756,66.5,35,Male,2,2,lose_fat,31.76,25.03,16.65,35.96,9.74,3.09,21.58,1628,104.2,179.7,54.7
1.586,42.7,56,Female,5,3,lose_fat,18.0,32.61,13.94,20.0,5.85,2.0,17.0,1313,69.7,156.9,45.2
1.816,74.3,18,Male,4,3,maintain,38.11,12.98,9.65,48.72,12.66,3.75,22.55,3105,124.9,445.0,91.7
1.724,86.9,61,Male,1,2,lose_fat,43.53,22.98,19.96,49.85,11.76,4.26,29.23,1400,154.1,95.1,44.8
1.652,73.4,38,Female,2,1,gain_muscle,35.41,26.25,19.26,40.78,10.37,3.18,26.9,2138,111.3,263.0,71.2
1.73,72.1,46,Male,3,2,maintain,38.41,19.63,14.15,44.89,11.08,3.56,24.08,2469,119.1,308.5,84.3
1.758,83.6,35,Male,4,2,lose_fat,41.52,29.01,24.24,43.58,10.8,3.83,27.04,2408,129.4,291.7,80.4
1.579,66.6,39,Female,5,3,lose_fat,29.42,29.74,19.82,34.35,8.26,3.3,26.74,2001,106.4,251.4,63.3
1.647,58.9,27,Female,2,2,maintain,23.23,30.11,17.74,29.51,8.06,2.62,21.72,1830,97.8,228.1,58.5
1.803,86.3,61,Male,4,3,gain_muscle,37.7,19.28,16.63,49.08,13.15,4.13,26.53,3249,188.1,388.1,104.9
1.717,68.7,61,Male,1,1,lose_fat,30.96,20.33,13.97,39.34,10.62,2.69,23.32,1333,115.3,114.7,45.9
1.791,105.4,67,Male,3,3,lose_fat,53.77,18.1,19.09,64.92,19.25,5.05,32.86,2445,213.5,228.1,75.4
1.708,75.5,51,Female,2,1,lose_fat,31.81,29.01,21.92,39.65,10.63,4.04,25.88,1496,109.4,158.4,47.2
1.651,58.3,62,Female,4,3,lose_fat,21.99,34.54,20.13,28.47,7.42,2.62,21.37,1384,86.9,163.7,42.4
1.671,59.6,21,Female,2,1,lose_fat,29.58,38.21,22.77,26.44,6.34,2.8,21.34,1230,74.6,146.3,38.5
1.655,56.7,35,Female,2,2,maintain,23.54,23.43,13.29,30.22,7.92,2.86,20.7,1761,95.7,213.2,58.4
1.889,98.2,30,Male,1,1,lose_fat,44.55,24.53,24.1,53.25,14.13,4.52,27.53,1851,151.6,173.4,61.2
1.722,65.7,60,Female,3,2,gain_muscle,27.01,23.39,15.36,34.91,9.27,3.11,22.14,2199,137.5,246.6,73.6
1.785,74.8,19,Male,4,3,maintain,36.69,17.31,12.96,44.24,11.61,3.38,23.5,2999,148.3,377.6,99.5
1.692,50.3,30,Male,2,1,maintain,24.59,11.83,5.95,31.27,8.74,2.07,17.59,1948,83.4,246.3,69.9
1.698,79.8,55,Male,2,1,gain_muscle,32.28,25.44,20.3,44.69,12.29,3.92,27.66,2327,130.6,268.7,81.1
1.68,53.9,56,Male,4,2,lose_fat,23.67,23.75,12.81,28.42,7.73,2.76,19.12,1694,87.6,195.3,62.5
1.833,82.6,42,Male,1,1,lose_fat,39.3,24.74,20.43,46.78,12.25,4.08,24.59,1600,126.4,153.2,53.5
1.645,56.1,62,Female,4,3,lose_fat,22.49,38.31,21.5,25.35,6.92,3.04,20.74,1381,84.4,158.7,45.4
1.753,92.9,46,Male,4,3,lose_fat,42.41,16.16,15.02,56.34,14.53,4.86,30.23,2723,174.6,303.2,90.2
1.696,68.7,39,Female,3,3,maintain,31.15,37.76,25.94,32.64,7.44,3.38,23.87,2114,128.6,232.9,74.2
1.551,52.6,22,Female,5,3,maintain,20.82,33.48,17.62,25.7,6.59,2.53,21.88,2321,99.4,303.8,78.7
1.778,69.5,66,Male,5,2,lose_fat,31.11,25.99,18.06,38.41,9.24,2.82,22.0,2279,124.3,277.6,74.6
1.751,63.3,49,Male,4,2,lose_fat,30.19,16.91,10.7,36.5,10.73,3.42,20.63,2159,104.6,257.8,78.8
1.674,74.0,61,Female,4,2,gain_muscle,30.42,20.67,15.29,41.81,11.59,3.62,26.41,2523,150.6,289.4,84.8
1.557,46.8,51,Female,3,2,maintain,18.07,20.15,9.42,28.67,7.28,2.28,19.29,1590,84.0,190.9,54.5
1.707,62.2,55,Female,5,2,lose_fat,24.14,33.87,21.06,31.19,7.81,2.71,21.33,1828,86.9,230.4,62.1
1.824,95.5,44,Male,3,1,gain_muscle,50.73,15.24,14.55,55.3,15.89,5.11,28.71,3097,171.3,365.6,105.5
1.598,67.5,26,Female,2,1,maintain,29.94,26.33,17.79,35.32,9.72,3.53,26.46,1923,91.4,240.4,66.2
1.639,78.0,17,Female,1,1,lose_fat,37.68,35.03,27.31,35.64,9.63,3.83,29.02,1255,102.5,107.8,46.0
1.742,70.3,20,Male,4,3,lose_fat,32.52,23.01,16.17,41.71,10.02,2.95,23.15,2430,135.7,283.5,83.7
1.857,104.7,41,Male,3,3,maintain,49.26,15.53,16.26,62.56,16.1,5.01,30.37,3131,207.7,330.0,108.9
1.692,77.4,69,Male,3,1,lose_fat,34.05,19.54,15.12,46.64,12.67,3.23,27.03,1814,126.4,171.6,69.1
1.618,76.2,50,Female,3,2,maintain,30.24,28.22,21.5,40.87,10.78,3.74,29.11,2085,118.7,239.0,72.7
1.772,89.1,68,Male,2,1,lose_fat,39.74,25.76,22.95,46.38,13.13,4.11,28.37,1707,137.4,162.9,56.2
1.547,48.2,34,Female,1,2,lose_fat,22.86,35.55,17.14,23.0,6.04,2.43,20.16,1100,67.0,125.0,36.9
1.568,64.2,48,Female,1,1,lose_fat,27.86,30.92,19.84,32.85,8.32,2.65,26.08,1100,87.7,97.1,40.1
1.695,63.7,67,Female,2,1,lose_fat,27.61,38.3,24.38,27.7,7.46,2.96,22.17,1100,78.0,109.0,39.1
1.766,90.5,55,Male,2,1,lose_fat,36.98,26.94,24.37,51.52,12.1,4.24,28.99,1793,125.2,177.7,64.6
1.619,56.5,18,Female,1,2,lose_fat,23.5,30.2,17.06,27.54,8.36,2.56,21.54,1100,90.9,103.1,36.0
1.843,82.3,51,Male,2,1,gain_muscle,39.5,16.85,13.86,48.25,13.05,3.76,24.21,2563,144.2,324.6,76.4
1.66,79.3,58,Female,3,3,lose_fat,36.57,24.87,19.73,43.81,12.5,3.47,28.78,1682,147.8,153.4,53.0
1.775,69.4,31,Male,1,2,gain_muscle,33.6,22.09,15.33,37.63,9.8,3.68,22.03,2207,138.3,241.8,76.3
1.693,75.0,54,Male,3,3,lose_fat,35.88,22.8,17.1,42.79,10.41,3.64,26.16,1863,131.1,181.6,68.0
1.747,84.7,53,Female,2,1,maintain,31.95,37.63,31.89,37.51,10.7,4.11,27.78,2055,127.6,238.3,65.7
1.72,68.0,28,Male,3,2,maintain,32.01,30.86,20.98,33.39,9.65,3.16,22.98,2541,106.4,349.3,79.8
1.727,65.2,64,Female,5,3,maintain,25.05,38.95,25.4,29.05,6.79,2.68,21.86,2369,111.6,316.4,73.0
1.792,99.9,22,Male,3,2,maintain,49.72,27.21,27.18,51.8,12.91,4.94,31.13,3103,159.1,377.9,106.1
1.702,69.2,51,Female,3,1,maintain,26.45,29.8,20.64,34.68,8.33,3.61,23.91,2003,95.4,251.2,68.5
1.727,83.4,22,Female,1,1,lose_fat,39.22,31.92,26.63,41.8,11.61,4.07,27.97,1482,112.3,131.5,56.3
1.866,100.8,30,Male,2,3,lose_fat,45.72,9.05,9.12,65.78,18.85,3.81,28.95,2442,210.4,192.4,92.3
1.743,56.0,43,Male,4,2,gain_muscle,30.18,11.68,6.54,33.87,9.49,2.8,18.43,2759,108.1,390.6,84.9
1.797,58.6,28,Male,3,1,lose_fat,30.14,28.47,16.68,31.09,9.0,2.86,18.14,1794,85.3,226.2,60.9
1.693,71.0,17,Female,1,1,lose_fat,32.68,38.62,27.42,32.19,9.01,3.13,24.77,1227,86.9,133.0,38.6
1.654,92.6,47,Male,1,2,gain_muscle,39.67,12.44,11.52,58.2,15.82,4.63,33.84,2323,201.7,222.7,69.5
1.742,91.4,56,Male,3,1,lose_fat,44.28,19.23,17.59,52.7,12.6,4.63,30.12,2232,141.2,241.8,77.8
1.643,59.8,49,Female,1,1,lose_fat,23.82,28.82,17.23,30.11,7.68,2.6,22.13,1100,87.5,98.2,39.7
1.65,74.6,20,Female,3,3,maintain,36.23,32.19,24.01,36.74,9.32,3.62,27.4,2345,160.3,245.7,80.1
1.586,56.5,67,Female,3,3,lose_fat,24.84,23.05,13.02,30.82,8.86,2.67,22.44,1311,104.1,125.6,43.6
1.568,49.1,24,Female,1,2,gain_muscle,21.83,25.38,12.46,25.96,7.75,2.75,19.97,1670,102.1,191.9,54.9
1.841,76.0,67,Male,1,2,gain_muscle,34.09,22.03,16.75,45.14,11.23,3.66,22.43,2153,146.1,232.2,71.1
1.65,58.3,51,Female,3,2,gain_muscle,23.97,21.64,12.61,32.33,8.88,3.13,21.41,2149,114.2,265.8,69.9
1.7,72.5,18,Female,1,1,gain_muscle,32.46,28.2,20.46,36.4,10.66,3.0,25.09,2000,140.1,197.9,72.0
1.873,99.0,26,Male,3,3,lose_fat,46.6,16.42,16.26,59.31,16.67,4.38,28.21,2728,201.2,265.9,95.5
